Hands played,Percent won,Bet size,Hit zero,Percent per hour
4.0,-100.0,1.0,1.0,-3.5
4.0,630.9768733402115,1.0,1.0,22.084190566907395
4.0,348.45492437232696,1.0,1.0,12.195922353031445
4.0,88.84955363730901,1.0,1.0,3.1097343773058155
4.0,375.81693506019263,1.0,1.0,13.15359272710674
4.0,-98.13586369142185,1.0,1.0,-3.4347552291997636
4.0,47.95623370822327,1.0,1.0,1.6784681797878145
4.0,108.5455853649236,1.0,1.0,3.7990954877723264
4.0,1375.6651804778446,1.0,1.0,48.14828131672456
4.0,328.4487441844612,1.0,1.0,11.495706046456135
4.0,310.80853641567825,1.0,1.0,10.87829877454874
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-100.0,1.0,1.0,-3.5
4.0,-98.07784426785835,1.0,1.0,-3.432724549375043
4.0,-100.0,1.0,1.0,-3.5
4.0,280.4707078529626,1.0,1.0,9.816474774853694
4.0,57.92545934141111,1.0,1.0,2.0273910769493892
4.0,216.2137868545456,1.0,1.0,7.567482539909098
4.0,1661.240277779456,1.0,1.0,58.14340972228096
4.0,323.0709255786951,1.0,1.0,11.307482395254324
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,97.49035637527493,1.0,1.0,3.4121624731346225
4.0,-99.15757855895632,1.0,1.0,-3.470515249563471
4.0,-98.19968935207669,1.0,1.0,-3.436989127322683
4.0,434.64483366553566,1.0,1.0,15.212569178293748
4.0,-99.2401422182566,1.0,1.0,-3.4734049776389813
4.0,-100.0,1.0,1.0,-3.5
4.0,507.5978710045973,1.0,1.0,17.765925485160906
4.0,-100.0,1.0,1.0,-3.5
4.0,40.4504333982554,1.0,1.0,1.415765168938939
4.0,172.68023180342547,1.0,1.0,6.043808113119893
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.99589013391682,1.0,1.0,-3.4998561546870883
4.0,-100.0,1.0,1.0,-3.5
4.0,488.21325963037697,1.0,1.0,17.087464087063196
4.0,-100.0,1.0,1.0,-3.5
4.0,333.631126937992,1.0,1.0,11.677089442829725
4.0,-99.50957910550564,1.0,1.0,-3.4828352686926984
4.0,-98.0167333744267,1.0,1.0,-3.430585668104935
4.0,1567.321083958778,1.0,1.0,54.85623793855724
4.0,-99.05280537844715,1.0,1.0,-3.4668481882456503
4.0,593.7577036065627,1.0,1.0,20.78151962622969
4.0,654.9590480450012,1.0,1.0,22.92356668157504
4.0,345.7432632591125,1.0,1.0,12.101014214068938
4.0,355.0894456051154,1.0,1.0,12.42813059617904
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,353.27899773863294,1.0,1.0,12.364764920852153
4.0,-100.0,1.0,1.0,-3.5
4.0,230.1865745015464,1.0,1.0,8.056530107554122
4.0,780.1914644121837,1.0,1.0,27.30670125442642
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,162.0058754746563,1.0,1.0,5.670205641612974
4.0,-100.0,1.0,1.0,-3.5
4.0,21.07993604431377,1.0,1.0,0.7377977615509819
4.0,190.69109531926568,1.0,1.0,6.674188336174301
4.0,39.7866504903682,1.0,1.0,1.3925327671628869
4.0,-98.28060507711395,1.0,1.0,-3.439821177698988
4.0,-45.896903677176226,1.0,1.0,-1.6063916287011684
4.0,2565.227344253648,1.0,1.0,89.78295704887769
4.0,978.6738421657004,1.0,1.0,34.25358447579952
4.0,-102.0,1.0,1.0,-3.5700000000000003
4.0,-99.3211271027422,1.0,1.0,-3.4762394485959764
4.0,947.0929546653202,1.0,1.0,33.148253413286206
4.0,-100.0,1.0,1.0,-3.5
4.0,181.0711564594513,1.0,1.0,6.337490476080796
4.0,-102.0,1.0,1.0,-3.5700000000000003
4.0,259.92579575808134,1.0,1.0,9.097402851532845
4.0,-32.300024090390025,1.0,1.0,-1.1305008431636507
4.0,-101.0,1.0,1.0,-3.535
4.0,378.2179404584311,1.0,1.0,13.237627916045088
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-98.28512118349268,1.0,1.0,-3.439979241422244
4.0,511.8950189555334,1.0,1.0,17.916325663443672
4.0,111.96866268201828,1.0,1.0,3.9189031938706393
4.0,166.79393238574832,1.0,1.0,5.8377876335011925
4.0,444.9643729261233,1.0,1.0,15.573753052414315
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-102.0,1.0,1.0,-3.5700000000000003
4.0,337.91095124065504,1.0,1.0,11.826883293422926
4.0,-100.0,1.0,1.0,-3.5
4.0,-100.0,1.0,1.0,-3.5
4.0,70.2356644016541,1.0,1.0,2.4582482540578936
4.0,-100.0,1.0,1.0,-3.5
4.0,-101.0,1.0,1.0,-3.535
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-98.64291769382493,1.0,1.0,-3.4525021192838725
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,132.61365862508757,1.0,1.0,4.6414780518780665
4.0,-51.19967155128122,1.0,1.0,-1.7919885042948431
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,57.08230562194204,1.0,1.0,1.997880696767972
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,114.21358897291954,1.0,1.0,3.9974756140521834
4.0,-100.0,1.0,1.0,-3.5
4.0,212.519328503328,1.0,1.0,7.438176497616483
4.0,129.23778532828302,1.0,1.0,4.5233224864899055
4.0,741.5780659659296,1.0,1.0,25.95523230880754
4.0,130.00680637978203,1.0,1.0,4.550238223292372
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,669.9879288225701,1.0,1.0,23.44957750878995
4.0,54.33644181131106,1.0,1.0,1.9017754633958872
4.0,-99.41445769683816,1.0,1.0,-3.4795060193893352
4.0,160.75196549200862,1.0,1.0,5.626318792220303
4.0,-104.0,1.0,1.0,-3.64
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.59717709174184,1.0,1.0,-3.485901198210964
4.0,124.64149821149289,1.0,1.0,4.3624524374022515
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,107.74008765303223,1.0,1.0,3.770903067856128
4.0,3815.362400630661,1.0,1.0,133.53768402207314
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,126.32656619280992,1.0,1.0,4.421429816748347
4.0,-100.0,1.0,1.0,-3.5
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.4273608084365,1.0,1.0,-3.4799576282952787
4.0,129.78738587168726,1.0,1.0,4.542558505509055
4.0,73.24398165824229,1.0,1.0,2.563539358038481
4.0,959.3811098237213,1.0,1.0,33.57833884383024
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,228.30903910950886,1.0,1.0,7.9908163688328075
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,1260.9199703901604,1.0,1.0,44.132198963655625
4.0,-98.03979800999996,1.0,1.0,-3.4313929303499986
4.0,-22.35885089412227,1.0,1.0,-0.7825597812942795
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,61.3486793091526,1.0,1.0,2.1472037758203406
4.0,19.1650750243887,1.0,1.0,0.6707776258536045
4.0,-98.35524194851328,1.0,1.0,-3.4424334681979647
4.0,2117.260195323312,1.0,1.0,74.10410683631592
4.0,-101.60561784560171,1.0,1.0,-3.556196624596061
4.0,-99.79744528486307,1.0,1.0,-3.492910584970209
4.0,15.378368483762472,1.0,1.0,0.5382428969316865
4.0,917.91077365377,1.0,1.0,32.12687707788195
4.0,-102.0,1.0,1.0,-3.5700000000000003
4.0,169.91938363903543,1.0,1.0,5.94717842736624
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,409.71764661039526,1.0,1.0,14.340117631363835
4.0,-100.0,1.0,1.0,-3.5
4.0,757.1499644200101,1.0,1.0,26.500248754700355
4.0,522.6551492793899,1.0,1.0,18.292930224778647
4.0,-100.0,1.0,1.0,-3.5
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,158.73406646730388,1.0,1.0,5.555692326355637
4.0,36.9373653375408,1.0,1.0,1.2928077868139278
4.0,470.3878308347883,1.0,1.0,16.46357407921759
4.0,1441.786251903924,1.0,1.0,50.46251881663734
4.0,-101.0,1.0,1.0,-3.535
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-101.0,1.0,1.0,-3.535
4.0,-97.23076029319208,1.0,1.0,-3.4030766102617225
4.0,-99.12554183523405,1.0,1.0,-3.4693939642331912
4.0,165.81439151283902,1.0,1.0,5.803503702949368
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.01,1.0,1.0,-3.46535
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,650.2166982453474,1.0,1.0,22.75758443858716
4.0,404.8946757052819,1.0,1.0,14.171313649684867
4.0,288.53459602942365,1.0,1.0,10.098710861029828
4.0,823.437997234575,1.0,1.0,28.82032990321013
4.0,339.21465854581237,1.0,1.0,11.872513049103432
4.0,43.40273698143457,1.0,1.0,1.51909579435021
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,172.86607736665107,1.0,1.0,6.050312707832787
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-98.45384847941207,1.0,1.0,-3.4458846967794234
4.0,373.6264013362342,1.0,1.0,13.076924046768193
4.0,526.1886750311105,1.0,1.0,18.416603626088868
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,489.793707520168,1.0,1.0,17.14277976320588
4.0,-100.89181111061855,1.0,1.0,-3.5312133888716497
4.0,-98.39737662002524,1.0,1.0,-3.4439081817008836
4.0,218.45107781698448,1.0,1.0,7.645787723594459
4.0,1799.6795733540487,1.0,1.0,62.9887850673917
4.0,685.9510682237519,1.0,1.0,24.00828738783132
4.0,118.17063295889685,1.0,1.0,4.13597215356139
4.0,-103.0,1.0,1.0,-3.605
4.0,836.8178384654436,1.0,1.0,29.288624346290533
4.0,232.66339703049962,1.0,1.0,8.143218896067488
4.0,-98.49853992120586,1.0,1.0,-3.447448897242205
4.0,620.7384981701201,1.0,1.0,21.725847435954204
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,27.282508881007857,1.0,1.0,0.9548878108352752
4.0,1933.344301408294,1.0,1.0,67.6670505492903
4.0,-100.0,1.0,1.0,-3.5
4.0,-98.69311147617644,1.0,1.0,-3.454258901666176
4.0,-100.0,1.0,1.0,-3.5
4.0,832.6816290645182,1.0,1.0,29.143857017258142
4.0,-99.4403639125033,1.0,1.0,-3.4804127369376165
4.0,413.64636345093015,1.0,1.0,14.477622720782554
4.0,278.42327456240287,1.0,1.0,9.7448146096841
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,181.76568341537293,1.0,1.0,6.361798919538053
4.0,90.37993206753538,1.0,1.0,3.1632976223637383
4.0,-100.0,1.0,1.0,-3.5
4.0,257.1822853232714,1.0,1.0,9.001379986314499
4.0,566.9889954478741,1.0,1.0,19.844614840675593
4.0,-99.64055876674324,1.0,1.0,-3.487419556836014
4.0,181.74088357684207,1.0,1.0,6.360930925189476
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,192.39783612069732,1.0,1.0,6.733924264224403
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,143.29606173093495,1.0,1.0,5.015362160582723
4.0,-99.29578147420187,1.0,1.0,-3.475352351597065
4.0,186.21130459481202,1.0,1.0,6.517395660818418
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-98.12208895226514,1.0,1.0,-3.434273113329281
4.0,30.870968372841592,1.0,1.0,1.0804838930494556
4.0,-101.01134866891664,1.0,1.0,-3.5353972034120824
4.0,-102.0,1.0,1.0,-3.5700000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,173.23810952481887,1.0,1.0,6.06333383336866
4.0,4770.561402703919,1.0,1.0,166.96964909463716
4.0,-101.0,1.0,1.0,-3.535
4.0,392.0530096399082,1.0,1.0,13.721855337396786
4.0,-102.0,1.0,1.0,-3.5700000000000003
4.0,428.58074486400596,1.0,1.0,15.000326070240213
4.0,39.83184432282283,1.0,1.0,1.3941145512987994
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,84.99298012285256,1.0,1.0,2.97475430429984
4.0,76.24281224331403,1.0,1.0,2.6684984285159907
4.0,-101.0,1.0,1.0,-3.535
4.0,-98.3641555474691,1.0,1.0,-3.4427454441614183
4.0,-100.0,1.0,1.0,-3.5
4.0,-102.0,1.0,1.0,-3.5700000000000003
4.0,-99.73754892668863,1.0,1.0,-3.490814212434102
4.0,-101.0,1.0,1.0,-3.535
4.0,7.0563056961545385,1.0,1.0,0.2469706993654089
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,288.93651086166284,1.0,1.0,10.112777880158195
4.0,370.2349101576616,1.0,1.0,12.958221855518156
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,32.78867893262779,1.0,1.0,1.1476037626419726
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-100.0,1.0,1.0,-3.5
4.0,-98.56184869796223,1.0,1.0,-3.4496647044286783
4.0,138.635248363534,1.0,1.0,4.852233692723688
4.0,-100.0,1.0,1.0,-3.5
4.0,595.5387162528924,1.0,1.0,20.843855068851234
4.0,-49.770576357682934,1.0,1.0,-1.7419701725189023
4.0,-100.0,1.0,1.0,-3.5
4.0,-100.0,1.0,1.0,-3.5
4.0,154.4604863056845,1.0,1.0,5.406117020698957
4.0,98.25817197208012,1.0,1.0,3.4390360190228044
4.0,-99.91821510297493,1.0,1.0,-3.4971375286041217
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.99831107703095,1.0,1.0,-3.499940887696084
4.0,-100.0,1.0,1.0,-3.5
4.0,232.1997967435997,1.0,1.0,8.12699288602599
4.0,-98.01,1.0,1.0,-3.43035
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-104.0,1.0,1.0,-3.64
4.0,15.78022898426542,1.0,1.0,0.5523080144492897
4.0,142.1450938134715,1.0,1.0,4.975078283471502
4.0,-98.38418702334144,1.0,1.0,-3.4434465458169505
4.0,-99.7106494218779,1.0,1.0,-3.489872729765726
4.0,982.4475637385774,1.0,1.0,34.38566473085021
4.0,1384.1906021079842,1.0,1.0,48.44667107377945
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-103.72724070342673,1.0,1.0,-3.630453424619936
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.72147806347206,1.0,1.0,-3.4902517322215223
4.0,-98.28210563044706,1.0,1.0,-3.4398736970656474
4.0,211.22253858356518,1.0,1.0,7.3927888504247825
4.0,-98.05959802000002,1.0,1.0,-3.432085930700002
4.0,247.19258224569228,1.0,1.0,8.65174037859923
4.0,1588.0447624611484,1.0,1.0,55.581566686140214
4.0,-100.0,1.0,1.0,-3.5
4.0,5.132171696299139,1.0,1.0,0.17962600937046988
4.0,66.07930558427014,1.0,1.0,2.312775695449455
4.0,171.89265625411576,1.0,1.0,6.016242968894051
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,26.91974503264105,1.0,1.0,0.9421910761424368
4.0,165.71232530246442,1.0,1.0,5.7999313855862535
4.0,794.0117262226523,1.0,1.0,27.79041041779283
4.0,-101.0,1.0,1.0,-3.535
4.0,-100.0,1.0,1.0,-3.5
4.0,-52.677817303923575,1.0,1.0,-1.8437236056373247
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-98.03999800000004,1.0,1.0,-3.4313999300000013
4.0,-26.478700121275786,1.0,1.0,-0.9267545042446522
4.0,-101.0,1.0,1.0,-3.535
4.0,2477.873586511704,1.0,1.0,86.72557552790964
4.0,-98.97631930238941,1.0,1.0,-3.4641711755836297
4.0,-98.14782817749204,1.0,1.0,-3.435173986212221
4.0,-101.0,1.0,1.0,-3.535
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-100.0,1.0,1.0,-3.5
4.0,427.4651845457064,1.0,1.0,14.96128145909972
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,102.34511248628112,1.0,1.0,3.5820789370198387
4.0,137.31782961871812,1.0,1.0,4.806124036655135
4.0,451.9351426540374,1.0,1.0,15.817729992891307
4.0,194.97511793458008,1.0,1.0,6.8241291277103056
4.0,-99.02000000000004,1.0,1.0,-3.465700000000002
4.0,278.7862888588701,1.0,1.0,9.757520110060453
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-98.75327568618542,1.0,1.0,-3.45636464901649
4.0,236.39837089251742,1.0,1.0,8.273942981238111
4.0,-98.33486773757427,1.0,1.0,-3.4417203708150987
4.0,-98.26922035466959,1.0,1.0,-3.439422712413436
4.0,8.817471763271925,1.0,1.0,0.3086115117145174
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-100.0,1.0,1.0,-3.5
4.0,184.0828934697657,1.0,1.0,6.442901271441801
4.0,-100.0,1.0,1.0,-3.5
4.0,466.97233447404005,1.0,1.0,16.344031706591398
4.0,-55.82252113468139,1.0,1.0,-1.953788239713848
4.0,95.43040624208805,1.0,1.0,3.3400642184730804
4.0,479.663885840958,1.0,1.0,16.78823600443353
4.0,-98.01868180499235,1.0,1.0,-3.4306538631747325
4.0,-78.47067284030234,1.0,1.0,-2.7464735494105823
4.0,200.13682613393644,1.0,1.0,7.004788914687773
4.0,189.7450896717717,1.0,1.0,6.641078138512008
4.0,2982.125881958579,1.0,1.0,104.37440586855024
4.0,-99.18047940396576,1.0,1.0,-3.4713167791388018
4.0,947.5024645905662,1.0,1.0,33.16258626066982
4.0,59.291538947621525,1.0,1.0,2.0752038631667533
4.0,-100.0,1.0,1.0,-3.5
4.0,-99.35869195879484,1.0,1.0,-3.4775542185578194
4.0,65.1423663520105,1.0,1.0,2.279982822320368
4.0,-99.02000000000002,1.0,1.0,-3.4657000000000013
4.0,-100.0,1.0,1.0,-3.5
4.0,1508.6860378055048,1.0,1.0,52.80401132319268
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.0,1.0,1.0,-3.4650000000000003
4.0,-99.29206193881859,1.0,1.0,-3.4752221678586515
4.0,465.19206255392714,1.0,1.0,16.28172218938745
4.0,-100.0,1.0,1.0,-3.5
4.0,26.89035731818544,1.0,1.0,0.9411625061364904
4.0,99.03525547646856,1.0,1.0,3.466233941676399
4.0,-100.5,10.0,1.0,-3.5175
4.0,160.5,10.0,0.0,5.6175
4.0,16.0,10.0,0.0,0.56
7.0,75479.0,10.0,0.0,2.6417650000000004
